{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_dam;Hydro_river;Tidal;Solar
6936;9.96058E-05;0.000221384;0;9.39872E-06;0.000114155;0;0.042377812;0.4099;0.124299976;0.274093465;0.001337349;0
6937;8.28843E-05;0.000224983;0;5.8742E-06;0.000114155;0;0.044026377;0.4186;0.071706842;0.260519682;0.118884552;0
6938;7.23432E-05;0.000227336;0;2.34968E-06;0.000114155;0;0.044220326;0.4274;0.051619187;0.249660655;0.474417282;0
6939;5.80773E-05;0.000228849;0;1.17484E-06;0.000114155;0;0.048002327;0.4085;0.042853664;0.248594144;0.614835714;0
6940;5.13341E-05;0.000229401;0;1.40981E-05;0.000114155;0;0.05246315;0.4012;0.058071585;0.246364165;0.374606686;0
6941;5.42129E-05;0.00022936;0;3.75949E-05;0.000114155;0;0.051978278;0.3998;0.066471877;0.241807252;0.108344146;0
6942;6.31858E-05;0.00022891;0;9.39872E-05;0.000114155;0;0.054499612;0.3825;0.078037497;0.253248012;0.002087463;0
6943;7.67594E-05;0.000225679;0;0.0001821;0.000114155;0.015344855;0.057796742;0.3252;0.133674215;0.276905177;0.02863996;0
6944;9.61154E-05;0.000195858;0;0.000158603;0.000114155;0.09433048;0.060318076;0.2688;0.221816411;0.30919139;0.224448929;0.036158571
6945;0.000117972;0.000161211;0;0.000146855;0.000114155;0.231303505;0.056633049;0.2109;0.181641101;0.310160946;0.268701714;0.180503143
6946;0.000132584;0.000122309;0;0.000164478;0.000114155;0.339040543;0.054790535;0.2384;0.172266862;0.289121582;0.150409982;0.408608571
6947;0.000141154;9.05865E-05;0;0.000187974;0.000114155;0.412372799;0.055469356;0.2688;0.160214268;0.276614311;0.040266585;0.642174
6948;0.000152207;6.81495E-05;0;0.000206772;0.000114155;0.437893717;0.056633049;0.2958;0.092768444;0.267985263;0.001337349;0.666432
6949;0.000145605;5.5305E-05;0;0.000187974;0.000114155;0.420610564;0.054111715;0.2905;0.108595082;0.257126236;0.099010759;0.803756571
6950;0.000135164;5.19303E-05;0;0.000190324;0.000114155;0.346955258;0.050717611;0.2777;0.144022401;0.259744037;0.400786017;0.823446
6951;0.000124687;5.51005E-05;0;0.000213821;0.000114155;0.241641092;0.049844841;0.2905;0.123813002;0.268566996;0.517903224;0.543682286
6952;0.000114392;6.66769E-05;0;0.00022322;0.000114155;0.128089162;0.052366175;0.3143;0.124178232;0.26585224;0.317034272;0.192370286
6953;0.000105677;9.72951E-05;0;0.00022322;0.000114155;0.037958327;0.056051202;0.313;0.217311907;0.288636804;0.091901925;0.093666857
6954;0.0001088;0.000133088;0;0.000164478;0.000114155;0;0.06128782;0.3854;0.292062333;0.328873376;0.001929657;0
6955;0.000125491;0.000147037;0;0.000117484;0.000114155;0;0.073506594;0.4917;0.209642075;0.303664922;0.022070896;0
6956;0.000114201;0.00015847;0;8.8113E-05;0.000114155;0;0.082040341;0.5872;0.104821037;0.269439597;0.184591747;0
6957;9.76848E-05;0.000168288;0;5.8742E-05;0.000114155;0;0.081943367;0.6314;0.110786462;0.259162304;0.226899223;0
6958;0.000101269;0.000174894;0;3.75949E-05;0.000114155;0;0.079228084;0.6142;0.124543462;0.259744037;0.12983292;0
6959;0.000107275;0.000179844;0;2.34968E-05;0.000114155;0;0.078840186;0.5663;0.097151205;0.242776808;0.036216857;0
6960;9.26223E-05;0.000184261;0;9.39872E-06;0.000114155;0;0.076803724;0.5494;0.061358656;0.227651736;0.001337349;0
6961;7.80587E-05;0.000186348;0;5.8742E-06;0.000114155;0;0.074088441;0.5607;0.070124178;0.230948226;0.076139728;0
6962;6.82948E-05;0.000186982;0;2.34968E-06;0.000114155;0;0.077773468;0.5858;0.046505965;0.216501842;0.315040673;0
6963;5.30983E-05;0.000187575;0;1.17484E-06;0.000114155;0;0.078743212;0.583;0.038470903;0.217568354;0.405294592;0
6964;4.52095E-05;0.000188025;0;1.40981E-05;0.000114155;0;0.07825834;0.5465;0.03871439;0.22028311;0.249890267;0
6965;4.50395E-05;0.00018915;0;3.75949E-05;0.000114155;0;0.077288596;0.4888;0.051984417;0.213108396;0.072690001;0
6966;4.88072E-05;0.000190336;0;9.39872E-05;0.000114155;0;0.076997673;0.4581;0.066837107;0.206224549;0.001731906;0
6967;5.60237E-05;0.00018917;0;0.0001821;0.000114155;0.008399289;0.074864236;0.4464;0.084124665;0.234341672;0.014990807;0
6968;6.82735E-05;0.000171274;0;0.000158603;0.000114155;0.04345017;0.069239721;0.4143;0.098733869;0.246848943;0.139202394;0
6969;8.99564E-05;0.000145012;0;0.000146855;0.000114155;0.107252463;0.063809154;0.3444;0.121621622;0.251696723;0.178236822;0
6970;0.000109061;0.00011513;0;0.000164478;0.000114155;0.163463092;0.059930178;0.423;0.179206233;0.26255575;0.105440898;0.003186857
6971;0.000122846;8.80299E-05;0;0.000187974;0.000114155;0.213051203;0.05973623;0.4756;0.181762844;0.259162304;0.031252677;0
6972;0.000137837;6.48975E-05;0;0.000206772;0.000114155;0.246002261;0.062742436;0.4756;0.101412223;0.244037231;0.001337349;0
6973;0.000131385;5.04372E-05;0;0.000187974;0.000114155;0.247940559;0.062742436;0.4361;0.090333577;0.22600349;0.057093452;0
6974;0.000119741;4.52421E-05;0;0.000190324;0.000114155;0.229203683;0.061093871;0.4041;0.093864134;0.230172581;0.242490125;0
6975;0.000108582;4.84532E-05;0;0.000213821;0.000114155;0.178969472;0.064294026;0.3897;0.082785488;0.23327516;0.310320471;0
6976;9.85395E-05;6.03365E-05;0;0.00022322;0.000114155;0.094815054;0.069724593;0.4012;0.15266618;0.255574947;0.192966199;0
6977;8.98267E-05;9.32045E-05;0;0.00022322;0.000114155;0.030366661;0.072924748;0.439;0.210981252;0.278456467;0.056361494;0
6978;9.20347E-05;0.000131779;0;0.000164478;0.000114155;0;0.083010085;0.5913;0.338811785;0.303567966;0.001548149;0
6979;0.000114852;0.000144583;0;0.000117484;0.000114155;0;0.096489527;0.7081;0.228877526;0.300271476;0.009614278;0
6980;0.0001092;0.000156445;0;8.8113E-05;0.000114155;0;0.104829325;0.7258;0.139152666;0.287570293;0.101939461;0
6981;9.43644E-05;0.000169147;0;5.8742E-05;0.000114155;0;0.107447634;0.6921;0.100194789;0.27486911;0.137082597;0
6982;9.53615E-05;0.000180662;0;3.75949E-05;0.000114155;0;0.111714507;0.6353;0.083515948;0.256641458;0.084312891;0
6983;9.91419E-05;0.000189497;0;2.34968E-05;0.000114155;0;0.115011637;0.6262;0.07669832;0.225906535;0.0267642;0
6984;8.39656E-05;0.000196676;0;9.39872E-06;0.000114155;0;0.117048099;0.6129;0.053080107;0.206515416;0.001337349;0
6985;7.05781E-05;0.000202649;0;5.8742E-06;0.000114155;0;0.116078355;0.5816;0.050036523;0.209230173;0.041521966;0
6986;6.18711E-05;0.000207823;0;2.34968E-06;0.000114155;0;0.118405741;0.555;0.03688824;0.223385689;0.182031959;0
6987;4.92355E-05;0.000212098;0;1.17484E-06;0.000114155;0;0.11859969;0.5294;0.028366204;0.243261586;0.231479158;0
6988;4.7931E-05;0.000213939;0;1.40981E-05;0.000114155;0;0.116466253;0.5437;0.076820063;0.249175877;0.145418301;0
6989;6.14925E-05;0.000215575;0;3.75949E-05;0.000114155;0;0.123157486;0.5913;0.184684685;0.280298623;0.042681955;0
6990;8.81796E-05;0.000216516;0;9.39872E-05;0.000114155;0;0.139352211;0.643;0.33503774;0.32703122;0.001377872;0
6991;0.000117049;0.000215514;0;0.0001821;0.000114155;0.013729607;0.137606672;0.6814;0.341855369;0.370079504;0.005706861;0
6992;0.000137381;0.000193772;0;0.000158603;0.000114155;0.081731546;0.132079131;0.716;0.383004626;0.385980221;0.072001364;0.029706857
6993;0.000153857;0.000158941;0;0.000146855;0.000114155;0.201905993;0.115981381;0.7488;0.437910884;0.387143688;0.102807437;0.111127714
6994;0.000167108;0.000114987;0;0.000164478;0.000114155;0.308027782;0.101338247;0.7816;0.408205503;0.381132441;0.066214451;0.417857143
6995;0.000177936;7.23015E-05;0;0.000187974;0.000114155;0.386851882;0.107350659;0.8249;0.363890918;0.356893543;0.022727465;0.091962
6996;0.000183557;4.49967E-05;0;0.000206772;0.000114155;0.422871911;0.114623739;0.8264;0.331872413;0.331685088;0.001337349;0.370477714
6997;0.000180508;2.73662E-05;0;0.000187974;0.000114155;0.412534324;0.117532971;0.8203;0.313002191;0.306185767;0.029075305;0.810063429
6998;0.000174177;1.97576E-05;0;0.000190324;0.000114155;0.362784687;0.125969744;0.8124;0.259678598;0.316850882;0.13256376;0.831034286
6999;0.000163373;2.28256E-05;0;0.000213821;0.000114155;0.274915199;0.128103181;0.7888;0.195276357;0.326352531;0.167268949;0.737044286
7000;0.000152153;3.75313E-05;0;0.00022322;0.000114155;0.147149087;0.12742436;0.7588;0.212320429;0.343998449;0.106402809;0.318641143
7001;0.00013704;7.93169E-05;0;0.00022322;0.000114155;0.03941205;0.123254461;0.6742;0.280131483;0.37851464;0.031416934;0.16029
7002;0.000138088;0.000124048;0;0.000164478;0.000114155;0;0.136055082;0.7333;0.428293158;0.422823347;0.001220562;0
7003;0.000156775;0.000139919;0;0.000117484;0.000114155;0;0.14681924;0.7897;0.33503774;0.374927283;0.003034107;0
7004;0.000138225;0.000153725;0;8.8113E-05;0.000114155;0;0.15564391;0.7897;0.204650597;0.335369401;0.048586515;0
7005;0.000115131;0.000167101;0;5.8742E-05;0.000114155;0;0.150892165;0.7578;0.182249817;0.321504751;0.074782231;0
7006;0.000113388;0.000176142;0;3.75949E-05;0.000114155;0;0.140031032;0.7375;0.171658145;0.297168897;0.050911129;0
7007;0.000116742;0.000182564;0;2.34968E-05;0.000114155;0;0.130139643;0.7126;0.151083516;0.264785728;0.019118512;0
7008;9.94273E-05;0.000187023;0;9.39872E-06;0.000114155;0;0.125484872;0.6481;0.1027514;0.235214272;0.001337349;0
7009;8.49387E-05;0.000189232;0;5.8742E-06;0.000114155;0;0.122381691;0.6089;0.097516435;0.229106069;0.019403504;0
7010;7.69085E-05;0.000189456;0;2.34968E-06;0.000114155;0;0.118405741;0.5981;0.070489408;0.224936979;0.092983113;0
7011;6.50188E-05;0.000190193;0;1.17484E-06;0.000114155;0;0.111908456;0.5899;0.060384709;0.228815203;0.116188142;0
7012;6.16576E-05;0.000191768;0;1.40981E-05;0.000114155;0;0.11375097;0.5926;0.100073046;0.238801629;0.075075955;0
7013;7.28553E-05;0.000194386;0;3.75949E-05;0.000114155;0;0.110356866;0.6035;0.199537375;0.273026954;0.022331984;0
7014;9.7366E-05;0.000196656;0;9.39872E-05;0.000114155;0;0.109290147;0.583;0.340394449;0.342156292;0.001075706;0
7015;0.000124503;0.000197904;0;0.0001821;0.000114155;0.014214182;0.105217223;0.5635;0.385804724;0.3899554;0.001361566;0
7016;0.000141715;0.000180109;0;0.000158603;0.000114155;0.073332257;0.094743988;0.5451;0.421232043;0.389761489;0.03089333;0
7017;0.000155334;0.000152968;0;0.000146855;0.000114155;0.179938621;0.084076804;0.4625;0.404187972;0.375121195;0.052377867;0.019511143
7018;0.00016601;0.00011963;0;0.000164478;0.000114155;0.285091262;0.084173778;0.5677;0.375578281;0.356602676;0.038168475;0.032448
7019;0.000176601;8.61073E-05;0;0.000187974;0.000114155;0.373122274;0.094065167;0.6404;0.26917458;0.323249952;0.015913382;0.039479143
7020;0.000181065;6.21977E-05;0;0.000206772;0.000114155;0.41204975;0.114332816;0.5872;0.266983199;0.300756254;0.001337349;0.099639429
7021;0.000177863;4.75942E-05;0;0.000187974;0.000114155;0.413341948;0.126357642;0.5508;0.235451668;0.270603064;0.014612236;0.046198286
7022;0.000172145;4.30127E-05;0;0.000190324;0.000114155;0.375545146;0.139740109;0.5494;0.181884587;0.267694396;0.072776388;0.108130286
7023;0.000160534;4.73079E-05;0;0.000213821;0.000114155;0.28638346;0.145849496;0.6288;0.186510835;0.281268179;0.09026265;0.027935143
7024;0.000150713;6.10523E-05;0;0.00022322;0.000114155;0.153771604;0.140418929;0.6275;0.301436572;0.302404499;0.059026142;0.139152
7025;0.000137475;9.71519E-05;0;0.00022322;0.000114155;0.043288645;0.139837083;0.5207;0.358047236;0.339829358;0.017656783;0
7026;0.000139942;0.000136851;0;0.000164478;0.000114155;0;0.14837083;0.538;0.445215486;0.390924956;0.000991267;0
7027;0.000158341;0.000151005;0;0.000117484;0.000114155;0;0.152540729;0.5494;0.32164597;0.36949777;0.000719975;0
7028;0.000140161;0.000163563;0;8.8113E-05;0.000114155;0;0.150116369;0.5149;0.224981739;0.324510374;0.022384448;0
7029;0.00011751;0.000175426;0;5.8742E-05;0.000114155;0;0.141194725;0.4961;0.186876065;0.298332364;0.040949937;0
7030;0.00011499;0.000185673;0;3.75949E-05;0.000114155;0;0.13314585;0.4727;0.171292915;0.277777778;0.031400483;0
7031;0.000116063;0.000194672;0;2.34968E-05;0.000114155;0;0.127133437;0.4771;0.162405649;0.252278457;0.014104596;0
7032;9.86837E-05;0.000200256;0;9.39872E-06;0.000114155;0;0.120345229;0.5048;0.126734843;0.229493892;0.001337349;0
7033;8.5869E-05;0.000201074;0;5.8742E-06;0.000114155;0;0.118890613;0.4449;0.118334551;0.229299981;0.011403807;0
7034;7.8817E-05;0.000200113;0;2.34968E-06;0.000114155;0;0.121605896;0.3103;0.07706355;0.227748691;0.058900963;0
7035;6.74946E-05;0.000198415;0;1.17484E-06;0.000114155;0;0.116854151;0.2815;0.065984904;0.220477022;0.072546174;0
7036;6.53092E-05;0.00019821;0;1.40981E-05;0.000114155;0;0.119569434;0.2348;0.075359143;0.228039558;0.047972982;0
7037;7.71509E-05;0.000198149;0;3.75949E-05;0.000114155;0;0.121799845;0.1842;0.15193572;0.254508435;0.014425364;0
7038;0.000101879;0.00019864;0;9.39872E-05;0.000114155;0;0.115593483;0.1385;0.302167032;0.299883653;0.000926989;0
7039;0.000128219;0.000198231;0;0.0001821;0.000114155;0.012921984;0.121799845;0.0889;0.336985634;0.342834982;0.000383609;0
7040;0.000144599;0.000185898;0;0.000158603;0.000114155;0.067678889;0.121896819;0.0545;0.401874848;0.360286989;0.016829604;0
7041;0.000157899;0.000161906;0;0.000146855;0.000114155;0.164593765;0.115399535;0.0246;0.407596786;0.35650572;0.033108305;0.132343714
7042;0.000167647;0.000128036;0;0.000164478;0.000114155;0.25843967;0.110065943;0.0168;0.375700024;0.341865426;0.026601874;0.072049714
7043;0.000177961;9.35317E-05;0;0.000187974;0.000114155;0.350993377;0.106574864;0.0232;0.275018262;0.299011053;0.012760473;0.159164571
7044;0.000181139;7.20561E-05;0;0.000206772;0.000114155;0.413988047;0.112587277;0.0319;0.250182615;0.282916424;0.001337349;0
7045;0.000177656;6.09705E-05;0;0.000187974;0.000114155;0.407850105;0.133727696;0.0545;0.205624544;0.264107039;0.009992751;0.411138
7046;0.000171602;5.69413E-05;0;0.000190324;0.000114155;0.3335487;0.16534135;0.0987;0.181641101;0.258677526;0.052679199;0.501172286
7047;0.00016017;6.05614E-05;0;0.000213821;0.000114155;0.241479567;0.174941815;0.1548;0.210007305;0.260034904;0.064631382;0.334018286
7048;0.000150285;7.37332E-05;0;0.00022322;0.000114155;0.126635439;0.175135764;0.2;0.256756757;0.283304247;0.04300571;0.323220857
7049;0.000140046;0.00010294;0;0.00022322;0.000114155;0.034727831;0.175717611;0.2384;0.353177502;0.338084158;0.012969161;0.312066857
7050;0.00014621;0.000129918;0;0.000164478;0.000114155;0;0.182796742;0.313;0.454102751;0.388016289;0.000895919;0
7051;0.000164165;0.00013816;0;0.000117484;0.000114155;0;0.197827774;0.3598;0.34550767;0.355923987;0.000264322;0
7052;0.000145852;0.000144337;0;8.8113E-05;0.000114155;0;0.208591932;0.4012;0.228512296;0.318983905;0.014435159;0
7053;0.000125157;0.000149675;0;5.8742E-05;0.000114155;0;0.207913111;0.439;0.221816411;0.298526275;0.029594027;0
7054;0.000124514;0.000153193;0;3.75949E-05;0.000114155;0;0.202288596;0.4756;0.208668128;0.272154353;0.024397757;0
7055;0.000127474;0.000155607;0;2.34968E-05;0.000114155;0;0.195500388;0.5033;0.148770392;0.242001164;0.012121684;0
7056;0.000110031;0.000157672;0;9.39872E-06;0.000114155;0;0.188518231;0.4917;0.070732895;0.230172581;0.001337349;0
7057;9.58714E-05;0.000159431;0;5.8742E-06;0.000114155;0;0.19200931;0.4698;0.048088629;0.221931355;0.010682752;0
7058;8.76468E-05;0.000160618;0;2.34968E-06;0.000114155;0;0.194239721;0.4172;0.052593134;0.212235796;0.055732213;0
7059;7.44364E-05;0.000161109;0;1.17484E-06;0.000114155;0;0.200446082;0.4012;0.047601656;0.210296684;0.068512602;0
7060;7.12539E-05;0.000161068;0;1.40981E-05;0.000114155;0;0.211792087;0.4405;0.101168736;0.212332752;0.045444111;0
7061;8.10118E-05;0.000161047;0;3.75949E-05;0.000114155;0;0.22750194;0.4873;0.174823472;0.242582897;0.013684352;0
7062;0.000105052;0.000160065;0;9.39872E-05;0.000114155;0;0.239914663;0.5106;0.284514244;0.295714563;0.000911366;0
7063;0.000132487;0.00015667;0;0.0001821;0.000114155;0.012760459;0.245345229;0.4917;0.311176041;0.321504751;0.000320272;0
7064;0.000149858;0.000135747;0;0.000158603;0.000114155;0.064609918;0.222265322;0.4186;0.344168493;0.329842932;0.015601772;0.019321714
7065;0.000162782;0.000108626;0;0.000146855;0.000114155;0.146502988;0.195597362;0.2676;0.349890431;0.32131084;0.031318311;0.001537714
7066;0.000173465;8.28757E-05;0;0.000164478;0.000114155;0.200936844;0.178044996;0.2841;0.327611395;0.317141749;0.025483931;0.231448286
7067;0.000181291;6.42225E-05;0;0.000187974;0.000114155;0.234857051;0.166117145;0.2528;0.297053811;0.295035874;0.012438345;0.324346286
7068;0.000185373;4.8801E-05;0;0.000206772;0.000114155;0.25100953;0.167474787;0.1936;0.289018749;0.273026954;0.001337349;0.06435
7069;0.000183177;3.82063E-05;0;0.000187974;0.000114155;0.249394282;0.170577967;0.1672;0.295471147;0.251599767;0.012941813;0.00195
7070;0.000179072;3.39725E-05;0;0.000190324;0.000114155;0.226780811;0.1814391;0.1576;0.266009253;0.234923405;0.065594284;0
7071;0.000169246;3.6795E-05;0;0.000213821;0.000114155;0.178646422;0.175717611;0.1438;0.269296323;0.242582897;0.081082109;0.385141714
7072;0.000159356;4.85351E-05;0;0.00022322;0.000114155;0.098853174;0.161656323;0.1325;0.315680545;0.262361838;0.053308732;0.140801143
7073;0.00014984;7.34264E-05;0;0.00022322;0.000114155;0.02762074;0.148079907;0.1623;0.382152423;0.300465387;0.015986684;0.061954286
7074;0.000155443;9.7561E-05;0;0.000164478;0.000114155;0;0.144588829;0.2032;0.435354273;0.36532868;0.000958769;0
7075;0.000171057;0.000106806;0;0.000117484;0.000114155;0;0.138285493;0.2098;0.37229121;0.339441536;0.000534273;0
7076;0.00015143;0.000115662;0;8.8113E-05;0.000114155;0;0.123157486;0.201;0.28293158;0.306282723;0.019475192;0
7077;0.000129175;0.000125234;0;5.8742E-05;0.000114155;0;0.119278511;0.1842;0.204650597;0.283207291;0.036890332;0
7078;0.000127201;0.000131554;0;3.75949E-05;0.000114155;0;0.111132661;0.1721;0.215242269;0.257223192;0.028934895;0
7079;0.000130618;0.000134233;0;2.34968E-05;0.000114155;0;0.107350659;0.1368;0.161066472;0.224743068;0.013421319;0
7080;0.000112537;0.000137015;0;9.39872E-06;0.000114155;0;0.100465477;0.0973;0.069028488;0.222707;0.001337349;0
7081;9.69324E-05;0.000139776;0;5.8742E-06;0.000114155;0;0.097168348;0.0733;0.066471877;0.225033935;0.016420544;0
7082;8.82153E-05;0.000141658;0;2.34968E-06;0.000114155;0;0.093774244;0.055;0.067445824;0.221252666;0.0804645;0
7083;7.60129E-05;0.000142046;0;1.17484E-06;0.000114155;0;0.087276959;0.0498;0.070245922;0.219798332;0.100111263;0
7084;7.18786E-05;0.000143069;0;1.40981E-05;0.000114155;0;0.084464701;0.0746;0.080228878;0.224646112;0.065138398;0
7085;8.15931E-05;0.000146096;0;3.75949E-05;0.000114155;0;0.081943367;0.1317;0.158509861;0.240643785;0.019439326;0
7086;0.000102449;0.000150698;0;9.39872E-05;0.000114155;0;0.079906905;0.1914;0.249573898;0.269633508;0.001024491;0
7087;0.00012697;0.000156343;0;0.0001821;0.000114155;0.012598934;0.075349108;0.2384;0.301436572;0.304440566;0.000944379;0
7088;0.000144273;0.000137526;0;0.000158603;0.000114155;0.069455661;0.070694337;0.2467;0.305819333;0.31646306;0.025569897;0.029149714
7089;0.000159206;0.000103983;0;0.000146855;0.000114155;0.178646422;0.06458495;0.1529;0.274531288;0.310548769;0.045296952;0.073442571
7090;0.000171159;6.85381E-05;0;0.000164478;0.000114155;0.267646584;0.054499612;0.113;0.228634039;0.292321117;0.034002302;0.018363429
7091;0.000179083;4.12333E-05;0;0.000187974;0.000114155;0.339848167;0.048196276;0.0973;0.202580959;0.270409153;0.014810679;0
7092;0.000183315;2.2662E-05;0;0.000206772;0.000114155;0.410272977;0.040923196;0.0809;0.169588507;0.252375412;0.001337349;0
7093;0.000178165;1.01243E-05;0;0.000187974;0.000114155;0.441124213;0.038498836;0.0691;0.200633066;0.235311228;0.020472691;0
7094;0.000172941;4.0497E-06;0;0.000190324;0.000114155;0.392989824;0.039177657;0.0508;0.21633796;0.231917782;0.097427649;0.021327429
7095;0.000161805;6.11546E-06;0;0.000213821;0.000114155;0.285575836;0.038207913;0.0349;0.241538836;0.227845647;0.121906556;0
7096;0.000149014;1.98804E-05;0;0.00022322;0.000114155;0.147795187;0.038013964;0.0397;0.267470173;0.230172581;0.078600179;0.047713714
7097;0.000135716;6.31385E-05;0;0.00022322;0.000114155;0.034404781;0.039953452;0.0727;0.394813733;0.277002133;0.023356394;0.177884571
7098;0.000139032;9.86655E-05;0;0.000164478;0.000114155;0;0.043541505;0.1385;0.402118335;0.318014349;0.00109315;0
7099;0.000153296;0.000112164;0;0.000117484;0.000114155;0;0.0564391;0.2726;0.241904066;0.294260229;0.001523948;0
7100;0.000135038;0.000123536;0;8.8113E-05;0.000114155;0;0.066815361;0.5033;0.158022888;0.267112662;0.032819472;0
7101;0.000116781;0.000131349;0;5.8742E-05;0.000114155;0;0.077579519;0.6644;0.195398101;0.262458794;0.054892525;0
7102;0.000117258;0.000138794;0;3.75949E-05;0.000114155;0;0.093289372;0.6582;0.192719747;0.244425053;0.039629284;0
7103;0.000121044;0.000145851;0;2.34968E-05;0.000114155;0;0.103471684;0.5789;0.178475773;0.232984293;0.016292758;0
7104;0.000102204;0.000150943;0;9.39872E-06;0.000114155;0;0.109193173;0.4786;0.151570489;0.204964126;0.001337349;0
7105;8.59832E-05;0.000154461;0;5.8742E-06;0.000114155;0;0.119278511;0.4172;0.136474312;0.203606748;0.026410882;0
7106;7.59266E-05;0.000156936;0;2.34968E-06;0.000114155;0;0.120539178;0.4172;0.072315559;0.199534613;0.121784704;0
7107;6.05906E-05;0.000160065;0;1.17484E-06;0.000114155;0;0.122187742;0.4085;0.049306063;0.197983324;0.153326526;0
7108;5.38306E-05;0.000162438;0;1.40981E-05;0.000114155;0;0.129072925;0.3514;0.07560263;0.19895288;0.097883245;0
7109;5.528E-05;0.00016567;0;3.75949E-05;0.000114155;0;0.124224205;0.2984;0.098125152;0.204479349;0.028950473;0
7110;6.42624E-05;0.000166999;0;9.39872E-05;0.000114155;0;0.134406517;0.2893;0.169710251;0.222416133;0.001183201;0
7111;7.63581E-05;0.000165015;0;0.0001821;0.000114155;0.010983686;0.146334368;0.2828;0.19101534;0.252569323;0.00253136;0
7112;9.18374E-05;0.000142271;0;0.000158603;0.000114155;0.057987401;0.144006982;0.2713;0.218651084;0.268566996;0.043658125;0.020469429
7113;0.000111377;0.000110324;0;0.000146855;0.000114155;0.143110968;0.126939488;0.1967;0.197345995;0.263525305;0.06867876;0.150473143
7114;0.000124429;7.75784E-05;0;0.000164478;0.000114155;0.219835245;0.105799069;0.1317;0.139030923;0.243746364;0.047494561;0.261177429
7115;0.000134173;4.54671E-05;0;0.000187974;0.000114155;0.267646584;0.094840962;0.2221;0.15449233;0.232499515;0.018280307;0.327778286
7116;0.000146463;2.21302E-05;0;0.000206772;0.000114155;0.303020514;0.096392552;0.4288;0.133308985;0.226100446;0.001337349;0.427317429
7117;0.000141719;8.97888E-06;0;0.000187974;0.000114155;0.304151187;0.101241272;0.583;0.11614317;0.219507466;0.031913156;0.279708
7118;0.000132735;4.11106E-06;0;0.000190324;0.000114155;0.25133258;0.105120248;0.6874;0.119917215;0.212720574;0.143960789;0.092485714
7119;0.000121544;7.89487E-06;0;0.000213821;0.000114155;0.165239864;0.105217223;0.7081;0.130630631;0.224840023;0.182031959;0.318195429
7120;0.000109867;2.38482E-05;0;0.00022322;0.000114155;0.080116298;0.105993018;0.6314;0.175797419;0.237832073;0.115402912;0.142506
7121;0.000101913;5.51618E-05;0;0.00022322;0.000114155;0.02325957;0.129557797;0.48;0.297662527;0.268373085;0.03401965;0.202944857
7122;0.000109876;7.88874E-05;0;0.000164478;0.000114155;0;0.153704422;0.4639;0.375821768;0.288152026;0.001258702;0
7123;0.000127622;8.92775E-05;0;0.000117484;0.000114155;0;0.172420481;0.48;0.242999757;0.283692069;0.003599367;0
7124;0.000113945;9.70292E-05;0;8.8113E-05;0.000114155;0;0.19268813;0.5789;0.193328464;0.262846616;0.053872509;0
7125;0.000100474;0.000102531;0;5.8742E-05;0.000114155;0;0.196664081;0.6669;0.218285853;0.274772154;0.081237003;0
7126;0.000105613;0.000104086;0;3.75949E-05;0.000114155;0;0.190554694;0.6235;0.210859508;0.278844289;0.054487738;0
7127;0.000113963;0.000106969;0;2.34968E-05;0.000114155;0;0.177366175;0.5579;0.119065011;0.245200698;0.019981956;0
7128;9.89263E-05;0.000111183;0;9.39872E-06;0.000114155;0;0.167571761;0.512;0.045897249;0.214756642;0.001337349;0
7129;8.32114E-05;0.000117666;0;5.8742E-06;0.000114155;0;0.153704422;0.5019;0.167571761;0.167571761;0.038131019;0
7130;7.23745E-05;0.000123945;0;2.34968E-06;0.000114155;0;0.146770753;0.5004;0.095168885;0.181226253;0.168677663;0
7131;5.36341E-05;0.000129325;0;1.17484E-06;0.000114155;0;0.139837083;0.4683;0.029827124;0.203994571;0.2141136;0
7132;4.49317E-05;0.000134417;0;1.40981E-05;0.000114155;0;0.124418154;0.4625;0.022766009;0.194880745;0.134897475;0
7133;4.21395E-05;0.000139878;0;3.75949E-05;0.000114155;0;0.10647789;0.4859;0.033722912;0.191972077;0.039648497;0
7134;4.47795E-05;0.00014581;0;9.39872E-05;0.000114155;0;0.092319628;0.4815;0.049793036;0.196044212;0.001337349;0
7135;5.08416E-05;0.000150534;0;0.0001821;0.000114155;0.008399289;0.083688906;0.4712;0.061967373;0.204091526;0.004932081;0
7136;6.0281E-05;0.000134949;0;0.000158603;0.000114155;0.049426587;0.072924748;0.4376;0.07779401;0.219507466;0.065567409;0.002808
7137;7.86446E-05;0.00010521;0;0.000146855;0.000114155;0.139072848;0.056826998;0.2419;0.095325055;0.232887338;0.095239777;0.122047714
7138;9.76523E-05;7.28742E-05;0;0.000164478;0.000114155;0.233241803;0.048002327;0.2601;0.088142196;0.245297654;0.062135736;0.360683143
7139;0.000108844;4.55489E-05;0;0.000187974;0.000114155;0.327733807;0.044608223;0.2815;0.098368639;0.247236766;0.021786058;0.544729714
7140;0.000117923;2.63844E-05;0;0.000206772;0.000114155;0.379906316;0.042280838;0.1862;0.107864621;0.236668606;0.001337349;0.323343429
7141;0.000128976;1.31922E-05;0;0.000187974;0.000114155;0.386528832;0.040438324;0.1291;0.084002922;0.220089199;0.045108215;0.617637429
